artist,album,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Year,Word Count,Prop Unique Words,Avg Sentiment,Prop Lines Pos,Prop Lines Neu,Prop Lines Neg
Kevin Gates,Islah (Deluxe),Time for That,1gZNqH0rDxD1mXLeul1Qq7,63,0.823,0.617,7,-8.21,1,0.248,0.0,0.11,0.304,110.007,208440,4,2016,333.0,0.48348348348348347,0.14966610169491523,0.4406779661016949,0.3728813559322034,0.1864406779661017
Lil Peep,HELLBOY,hellboy,2YGHCHkWTbtCUTjL0LUXtx,74,0.598,0.6829999999999999,4,-6.587999999999999,0,0.054000000000000006,0.0,0.319,0.122,135.982,177160,5,2016,159.0,0.44654088050314467,0.03646571428571429,0.34285714285714286,0.34285714285714286,0.3142857142857143
Denzel Curry,Imperial,This Life,2aQwdBWk4vSPWk1Csgtzdo,59,0.7240000000000001,0.843,3,-6.74,0,0.0617,0.0,0.12,0.8109999999999999,152.043,207214,4,2016,351.0,0.3504273504273504,-0.14798333333333333,0.13333333333333333,0.43333333333333335,0.43333333333333335
Lil Uzi Vert,The Perfect LUV Tape,Erase Your Social,4uhvMW7ly7tJil31YYscAN,73,0.705,0.609,3,-5.728,1,0.0729,0.0,0.23399999999999999,0.718,140.058,199993,4,2016,388.0,0.2654639175257732,-0.011291666666666667,0.09259259259259259,0.7870370370370371,0.12037037037037036
Danny Brown,Atrocity Exhibition,Really Doe,6dHatCnuOb1TdBIeJTK3Y0,57,0.6920000000000001,0.983,1,-3.469,1,0.29,0.0,0.21,0.792,75.992,319434,4,2016,604.0,0.5910596026490066,0.0027496,0.336,0.376,0.288
Lil Uzi Vert,The Perfect LUV Tape,Do What I Want,4IWGnyOHDrVZEtPWfs4s7q,67,0.6809999999999999,0.701,9,-6.336,1,0.0767,0.0,0.20800000000000002,0.39799999999999996,139.952,175203,4,2016,225.0,0.4888888888888889,-0.0018356164383561584,0.3287671232876712,0.4931506849315068,0.1780821917808219
Skepta,Konnichiwa,Crime Riddim,0yCMPw90ktj1glQt8qZaHw,0,0.505,0.6709999999999999,9,-9.919,1,0.43200000000000005,2.62e-05,0.25,0.466,161.39700000000002,276221,4,2016,484.0,0.4731404958677686,-0.10842727272727273,0.1414141414141414,0.5454545454545454,0.31313131313131315
Travis Scott,Birds In The Trap Sing McKnight,goosebumps,6gBFPUFcJLzWGx4lenP6h2,88,0.841,0.728,7,-3.37,1,0.0484,0.0,0.149,0.43,130.049,243837,4,2016,349.0,0.44126074498567336,0.13384794520547943,0.4931506849315068,0.3698630136986301,0.136986301369863
Kevin Gates,Islah (Deluxe),Hard For,0YSTRuZ7elW9CEBfZJW5Js,66,0.716,0.485,8,-8.241,1,0.237,0.0,0.27699999999999997,0.556,148.141,247600,4,2016,358.0,0.37988826815642457,-0.1067469696969697,0.2878787878787879,0.21212121212121213,0.5
21 Savage,Savage Mode,No Heart,4gmmRb6bZJffOOiww1JGTO,71,0.9059999999999999,0.444,4,-8.692,0,0.384,6.440000000000001e-05,0.17300000000000001,0.6779999999999999,140.063,235040,4,2016,386.0,0.4844559585492228,-0.1906939024390244,0.0975609756097561,0.4024390243902439,0.5
YFN Lucci,Long Live Nut,Everyday We Lit (feat. PnB Rock),4PzovBqgnSHKd8opsP7IVM,64,0.758,0.6459999999999999,7,-4.7010000000000005,1,0.11199999999999999,0.0,0.0778,0.589,155.955,197171,4,2016,344.0,0.2616279069767442,0.17984237288135593,0.576271186440678,0.23728813559322035,0.1864406779661017
Various Artists,Rich Forever 3,Did It Again,1cm5coyxJoSmdr4WmHgyGj,43,0.6779999999999999,0.785,0,-5.88,1,0.354,0.0,0.10099999999999999,0.374,134.704,264496,4,2016,1567.0,0.6662412252712189,0.0068852601156069336,0.15606936416184972,0.708092485549133,0.13583815028901733
Isaiah Rashad,The Sun's Tirade,Park,5hqh0JUxRShhqdaxu7wlz5,51,0.856,0.632,7,-10.068,1,0.27699999999999997,0.0,0.306,0.5429999999999999,100.03399999999999,173291,4,2016,335.0,0.4835820895522388,-0.11045542168674699,0.0963855421686747,0.6265060240963856,0.27710843373493976
DJ ESCO,Too Much Sauce (feat. Future & Lil Uzi Vert),Too Much Sauce (feat. Future & Lil Uzi Vert),5oyUurs28XRagLa8lgm6V3,58,0.96,0.547,6,-6.992000000000001,0,0.0786,0.0,0.21600000000000003,0.18600000000000003,121.01,223093,4,2016,265.0,0.42641509433962266,0.07119344262295081,0.21311475409836064,0.7540983606557377,0.03278688524590164
Travis Scott,Birds In The Trap Sing McKnight,through the late night,1Ci4wASMY4xtKVMeHA6Sd5,70,0.7440000000000001,0.589,5,-1.218,0,0.0359,0.0,0.11900000000000001,0.242,127.051,286236,4,2016,331.0,0.3685800604229607,0.061180000000000005,0.27058823529411763,0.5647058823529412,0.16470588235294117
Ab-Soul,Do What Thou Wilt.,D.R.U.G.S.,09avKKLKXaJcbeaGTmLCOs,50,0.715,0.447,10,-10.523,0,0.166,0.00107,0.249,0.41700000000000004,131.99,356832,4,2016,517.0,0.42940038684719534,0.09269345794392524,0.411214953271028,0.34579439252336447,0.24299065420560748
Kid Cudi,"Passion, Pain & Demon Slayin'",ILLusions,36ltVroxdokt4IVqNh4EEO,50,0.743,0.498,0,-6.443,1,0.0356,0.00244,0.115,0.792,96.001,256227,4,2016,223.0,0.3273542600896861,0.11410408163265306,0.2857142857142857,0.6530612244897959,0.061224489795918366
Run The Jewels,Run the Jewels 3,Call Ticketron,4E9RsETCexFzZfSovxFksR,52,0.83,0.655,7,-9.948,1,0.278,0.00037799999999999997,0.157,0.521,120.01899999999999,198640,4,2016,441.0,0.6349206349206349,0.0030615384615384576,0.25274725274725274,0.5714285714285714,0.17582417582417584
Rae Sremmurd,SremmLife 2 (Deluxe),Look Alive,2IGr3q6ljcpLvHDFLtI0yW,61,0.7859999999999999,0.583,0,-7.415,1,0.0393,1.84e-06,0.326,0.22899999999999998,120.024,228000,4,2016,197.0,0.49746192893401014,0.07570000000000002,0.3469387755102041,0.5306122448979592,0.12244897959183673
Tee Grizzley,My Moment,First Day Out,3muBQDekYAg7jm6hDu6R0Z,72,0.5870000000000001,0.711,1,-6.33,1,0.42,0.0,0.125,0.381,98.008,254694,4,2016,600.0,0.575,-0.11042020202020202,0.16161616161616163,0.43434343434343436,0.40404040404040403
Isaiah Rashad,The Sun's Tirade,Bday (feat. Deacon Blues & Kari Faux),2uRqJEudnHdYINvwmeaG9h,46,0.7609999999999999,0.5379999999999999,0,-9.03,1,0.10099999999999999,3.16e-06,0.48100000000000004,0.451,89.029,232978,4,2016,366.0,0.41530054644808745,0.03396125000000001,0.35,0.3875,0.2625
Westside Gunn,Fourth Rope,Dudley Boys,4welD0PIasEdcX79acWMgG,29,0.361,0.7979999999999999,3,-2.188,1,0.0857,0.0,0.2,0.6920000000000001,72.561,134256,3,2016,157.0,0.8853503184713376,0.002635294117647059,0.23529411764705882,0.5882352941176471,0.17647058823529413
Lil Uzi Vert,Lil Uzi Vert vs. The World,Hi Roller,69M9QCMsCQ5MLsw7BBW0rL,59,0.8,0.562,2,-7.3660000000000005,1,0.0961,0.0,0.243,0.147,132.08100000000002,276349,4,2016,427.0,0.36768149882903983,0.19041807228915658,0.6746987951807228,0.14457831325301204,0.18072289156626506
Ka,Honor Killed the Samurai,Just,05ymX7kSTFjq7DuChtZTVx,27,0.297,0.62,2,-6.317,1,0.0406,1.27e-06,0.195,0.264,142.028,220920,4,2016,303.0,0.7491749174917491,-0.007296363636363639,0.3090909090909091,0.4,0.2909090909090909
Yung Lean,Frost God,Hennessy & Sailor Moon,1Tx9d3LttUbrogmblhfQKY,52,0.6759999999999999,0.486,0,-9.732000000000001,1,0.0302,0.126,0.0937,0.218,120.994,254440,4,2016,252.0,0.3373015873015873,0.197656,0.3,0.7,0.0
Kid Cudi,"Passion, Pain & Demon Slayin'",By Design,5FxVTEpoBress37MmlMhbZ,59,0.7559999999999999,0.85,9,-5.885,0,0.0538,0.0008089999999999999,0.111,0.415,100.005,257053,4,2016,383.0,0.391644908616188,0.06941153846153847,0.3717948717948718,0.38461538461538464,0.24358974358974358
21 Savage,Savage Mode,X (feat. Future),6fwdbPMwP1zVStm8FybmkO,72,0.835,0.413,1,-9.81,1,0.396,0.00133,0.10099999999999999,0.111,149.004,258880,4,2016,373.0,0.3780160857908847,-0.17801971830985916,0.11267605633802817,0.4225352112676056,0.4647887323943662
Nef The Pharaoh,Fresh Outta Space 3,Everything Big,0z3b2m1C2KXtnWEW4bdWIr,28,0.5379999999999999,0.645,1,-7.106,0,0.0863,0.0,0.0848,0.242,94.90899999999999,174330,4,2016,242.0,0.5578512396694215,-0.07975166666666667,0.08333333333333333,0.65,0.26666666666666666
Isaiah Rashad,The Sun's Tirade,4r Da Squaw,71lyUtIPCMAYjTwwwxy2jW,64,0.667,0.523,10,-9.477,0,0.32899999999999996,2.12e-05,0.13699999999999998,0.409,143.934,232571,4,2016,330.0,0.4636363636363636,0.05619714285714285,0.2857142857142857,0.5285714285714286,0.18571428571428572
Future,Purple Reign,Perkys Calling,05nB8pRwwbKA2fsKK1nOyE,61,0.779,0.547,9,-7.869,1,0.51,0.0,0.10099999999999999,0.0993,156.131,246360,4,2016,326.0,0.49079754601226994,-0.013428378378378378,0.16216216216216217,0.6756756756756757,0.16216216216216217
Migos,Bad and Boujee (feat. Lil Uzi Vert),Bad and Boujee (feat. Lil Uzi Vert),1FvU97lrWOG2NRxErh6OZz,59,0.897,0.6609999999999999,8,-6.2,0,0.27,0.0,0.11599999999999999,0.193,127.081,334467,4,2016,644.0,0.4394409937888199,-0.09850382165605095,0.22929936305732485,0.4394904458598726,0.33121019108280253
Lil Uzi Vert,The Perfect LUV Tape,I Can Drive,5wyrQLBbmKdxY6yLNdienj,56,0.759,0.489,1,-9.141,1,0.321,0.0,0.149,0.34600000000000003,138.98,153809,4,2016,270.0,0.32592592592592595,0.13384912280701752,0.47368421052631576,0.3157894736842105,0.21052631578947367
Riff Raff,Back from the Dead,Back from the Dead,7IAGWiFEtS9MpDPS8EMJJN,30,0.773,0.624,1,-4.939,1,0.0381,0.0,0.146,0.154,136.019,184610,4,2016,145.0,0.5724137931034483,-0.2822551724137931,0.20689655172413793,0.27586206896551724,0.5172413793103449
Lil Peep,Gym Class,Gym Class,08AJ0xQv5LRZsvXf1Jkr2y,73,0.622,0.34700000000000003,8,-13.292,1,0.0649,0.00421,0.0841,0.0757,75.512,217000,4,2016,260.0,0.38076923076923075,0.1890975609756097,0.5365853658536586,0.4146341463414634,0.04878048780487805
Isaiah Rashad,Smile,Smile,3UNoPBNWST9mQleI5T53zL,58,0.7829999999999999,0.563,2,-8.132,1,0.276,0.0,0.392,0.517,132.155,203372,4,2016,338.0,0.4378698224852071,-0.12434029850746268,0.16417910447761194,0.3880597014925373,0.44776119402985076
Lil Peep,Beamer Boy,Beamer Boy,7hf89cT5FEmLV5E9fjrjG7,79,0.743,0.732,8,-4.511,1,0.10400000000000001,1.77e-05,0.22699999999999998,0.33899999999999997,123.994,203373,4,2016,275.0,0.33090909090909093,0.002397777777777784,0.3333333333333333,0.4222222222222222,0.24444444444444444
ScHoolboy Q,Blank Face LP,JoHn Muir,7sr74Bz3GBTNMQe1m4F5Ut,55,0.6829999999999999,0.9209999999999999,2,-4.833,1,0.22699999999999998,1.46e-06,0.225,0.625,160.088,219027,4,2016,281.0,0.5231316725978647,-0.018915384615384615,0.17307692307692307,0.5961538461538461,0.23076923076923078
GoldLink,At What Cost,Crew (feat. Brent Faiyaz & Shy Glizzy),15EPc80XuFrb2LmOzGjuRg,75,0.728,0.607,1,-8.417,0,0.132,0.0,0.0864,0.445,129.938,176702,4,2016,285.0,0.5543859649122806,-0.1446529411764706,0.29411764705882354,0.27450980392156865,0.43137254901960786
Travis Scott,Birds In The Trap Sing McKnight,beibs in the trap,0ESJlaM8CE1jRWaNtwSNj8,72,0.743,0.5710000000000001,7,-6.053999999999999,0,0.145,0.0,0.29100000000000004,0.495,119.054,213863,4,2016,339.0,0.44837758112094395,-0.04477894736842105,0.2236842105263158,0.5263157894736842,0.25
Drake,Views,Still Here,4YJmZfvlheSziXem8HBWrj,58,0.833,0.431,0,-9.604,1,0.19399999999999998,0.0,0.633,0.22399999999999998,133.938,189853,3,2016,239.0,0.4769874476987448,0.11326046511627905,0.37209302325581395,0.5348837209302325,0.09302325581395349
Kevin Gates,Islah (Deluxe),Pride,4tiw8jOWRemDkmthcSnFA8,51,0.638,0.6679999999999999,9,-6.077000000000001,0,0.225,0.0,0.061,0.618,134.904,245440,4,2016,390.0,0.5307692307692308,0.058498387096774206,0.3870967741935484,0.3387096774193548,0.27419354838709675
Run The Jewels,Run the Jewels 3,Legend Has It,4RnfMhMUMqHlrn4V6A3KfS,58,0.828,0.564,7,-7.084,1,0.254,0.0,0.0966,0.467,120.96700000000001,205867,4,2016,387.0,0.6925064599483204,-0.022925531914893615,0.23404255319148937,0.5319148936170213,0.23404255319148937
Desiigner,Tiimmy Turner,Tiimmy Turner,3NJG6vMH1ZsectZkocMEm0,70,0.603,0.725,6,-3.054,1,0.0393,0.0,0.0786,0.304,122.803,239853,4,2016,497.0,0.1790744466800805,-0.1439837037037037,0.06666666666666667,0.6592592592592592,0.2740740740740741
Lil Peep,absolute in doubt,absolute in doubt,7yZBKFxnmoHLJFhAy2BBlo,60,0.733,0.66,4,-6.87,0,0.0436,0.0,0.151,0.259,138.034,227027,4,2016,199.0,0.5678391959798995,0.07278000000000001,0.35555555555555557,0.4666666666666667,0.17777777777777778
Wiz Khalifa,Pull Up (feat. Lil Uzi Vert),Pull Up (feat. Lil Uzi Vert),6LTsvaebP6V9tJFvZxqi5M,57,0.852,0.764,8,-4.283,0,0.0631,0.0,0.336,0.266,132.981,207391,4,2016,316.0,0.3259493670886076,-0.10641290322580643,0.12903225806451613,0.5967741935483871,0.27419354838709675
Rae Sremmurd,SremmLife 2 (Deluxe),Swang,6mapJIPnQ23RTAevUoE0DL,72,0.6809999999999999,0.314,8,-9.318999999999999,1,0.0581,9.82e-06,0.1,0.166,139.99200000000002,208120,4,2016,230.0,0.4434782608695652,-0.02197708333333333,0.375,0.3958333333333333,0.22916666666666666
Kanye West,The Life Of Pablo,Father Stretch My Hands Pt. 1,4KW1lqgSr8TKrvBII0Brf8,74,0.7240000000000001,0.573,7,-4.113,1,0.0549,0.0,0.5379999999999999,0.43799999999999994,113.088,135920,4,2016,210.0,0.3523809523809524,0.043048214285714294,0.21428571428571427,0.6428571428571429,0.14285714285714285
NAV,NAV,Up,5qbcsZMwL0x46sX7VO37Ye,62,0.66,0.491,8,-6.645,0,0.10099999999999999,0.0,0.10099999999999999,0.376,154.132,199520,4,2016,327.0,0.4434250764525994,0.019773437499999998,0.34375,0.359375,0.296875
Kevin Gates,Islah (Deluxe),One Thing,6zvsh5ev7zJ8gz96bfBnZx,57,0.733,0.602,1,-7.144,0,0.28,0.0,0.0691,0.308,140.006,199307,3,2016,368.0,0.33695652173913043,0.10503548387096776,0.4838709677419355,0.22580645161290322,0.2903225806451613
Chance the Rapper,Coloring Book,No Problem (feat. Lil Wayne & 2 Chainz),0v9Wz8o0BT8DU38R4ddjeH,71,0.652,0.795,11,-5.192,0,0.174,0.0,0.12300000000000001,0.7879999999999999,135.018,304607,4,2016,489.0,0.46830265848670755,-0.1510076923076923,0.2403846153846154,0.3173076923076923,0.4423076923076923
Berner,Packs,Niice,6Tob4FzO2Po4SCIWOnMznf,47,0.7390000000000001,0.455,11,-10.699000000000002,1,0.0769,0.259,0.0935,0.381,120.03399999999999,352250,4,2016,507.0,0.4516765285996055,0.007655371900826446,0.2066115702479339,0.6446280991735537,0.1487603305785124
Lil Yachty,Lil Boat,Intro,0lH4UehxCtIL3JUQYCpsQP,39,0.7509999999999999,0.58,0,-9.574,1,0.10300000000000001,0.000392,0.0693,0.253,130.076,242760,4,2016,320.0,0.59375,0.06389661016949152,0.2711864406779661,0.559322033898305,0.1694915254237288
Rae Sremmurd,SremmLife 2 (Deluxe),Do Yoga,0Ic9AMmXhdk7l53KmTqdFO,44,0.805,0.449,1,-10.16,1,0.0508,2.03e-06,0.0878,0.19,132.037,238720,4,2016,402.0,0.30597014925373134,-0.007929166666666668,0.07291666666666667,0.8229166666666666,0.10416666666666667
Young Thug,JEFFERY,Wyclef Jean,55OdqrG8WLmsYyY1jijD9b,64,0.863,0.5760000000000001,5,-5.687,0,0.239,0.0,0.14300000000000002,0.8320000000000001,132.054,236293,4,2016,399.0,0.38847117794486213,-0.015762025316455697,0.3037974683544304,0.43037974683544306,0.26582278481012656
2 Chainz,COLLEGROVE,MFN Right,7xbV9wF8FcmBq4KNG2gZOY,44,0.9209999999999999,0.32799999999999996,1,-11.215,1,0.429,0.0535,0.289,0.188,139.984,204187,4,2016,265.0,0.5509433962264151,-0.2621089285714286,0.125,0.4107142857142857,0.4642857142857143
Lil Peep,White Wine,White Wine,3Q241k92c1I5sqKbdw6Ujb,70,0.675,0.574,6,-8.066,1,0.0559,1.11e-05,0.10800000000000001,0.48200000000000004,135.037,155693,4,2016,186.0,0.44086021505376344,-0.0382918918918919,0.13513513513513514,0.6216216216216216,0.24324324324324326
Bobo Swae,Ball Out the Lot,Ball Out the Lot,1h15erP0owDxKkBkdp7mG4,24,0.73,0.578,2,-8.684,1,0.0354,0.0363,0.091,0.287,136.972,252973,4,2016,302.0,0.44370860927152317,-0.08422786885245902,0.18032786885245902,0.5081967213114754,0.3114754098360656
Denzel Curry,Imperial,ULT,5BSz8sJO2YmKfNVQG7fq2J,56,0.772,0.7859999999999999,1,-5.337000000000001,1,0.24,0.0,0.20199999999999999,0.233,130.071,247055,4,2016,380.0,0.5657894736842105,-0.17680886075949367,0.13924050632911392,0.34177215189873417,0.5189873417721519
Maxo Kream,The Persona Tape,Spike Lee (feat. Playboi Carti & Rich the Kid),5dLznjSd1vak3eshMxysNI,34,0.8370000000000001,0.64,9,-8.416,0,0.163,0.0,0.228,0.726,138.054,229277,4,2016,338.0,0.48520710059171596,-0.02670823529411765,0.18823529411764706,0.6235294117647059,0.18823529411764706
Chance the Rapper,Coloring Book,Mixtape (feat. Young Thug & Lil Yachty),0WCbhE2evMrIwRM0DlMy9k,55,0.838,0.43,1,-5.867999999999999,1,0.281,1.59e-05,0.0977,0.126,126.98100000000001,292910,4,2016,433.0,0.5057736720554272,-0.055404395604395605,0.24175824175824176,0.46153846153846156,0.2967032967032967
Kevin Gates,Murder for Hire 2,Believe in Me,5rKKhJ4191iXMkzq3vlI53,42,0.655,0.7929999999999999,4,-7.019,0,0.322,0.0,0.418,0.642,135.83,202735,4,2016,351.0,0.5242165242165242,0.028773913043478264,0.21739130434782608,0.6086956521739131,0.17391304347826086
YG,Still Brazy (Deluxe),Why You Always Hatin?,39hnH8WdPmNT3Q3yzwC9Rg,60,0.9259999999999999,0.336,0,-9.326,0,0.594,0.0,0.138,0.38,92.995,196600,4,2016,382.0,0.4214659685863874,0.13735862068965513,0.47126436781609193,0.42528735632183906,0.10344827586206896
Future,Esco Terrestrial,Benjamins Burn,5di9nCWjlxEECR6pTlZaXD,0,0.593,0.322,0,-11.464,1,0.687,0.0,0.207,0.298,146.899,307905,4,2016,244.0,0.610655737704918,-0.021366666666666662,0.16666666666666666,0.625,0.20833333333333334
Isaiah Rashad,The Sun's Tirade,Wat's Wrong (feat. Zacari & Kendrick Lamar),2RPbEp0DyBVlkRvvYKopO7,67,0.706,0.688,1,-6.357,1,0.26899999999999996,0.0,0.466,0.313,125.96600000000001,330783,4,2016,601.0,0.5640599001663894,-0.07224615384615385,0.16346153846153846,0.5192307692307693,0.3173076923076923
Pusha T,Circles,Circles,6hS3DLhYVxrCgscupJv7cB,0,0.772,0.732,5,-4.167,0,0.0536,2.09e-06,0.0874,0.6759999999999999,134.028,261520,4,2016,388.0,0.30412371134020616,-0.06338061224489795,0.21428571428571427,0.42857142857142855,0.35714285714285715
Lil Peep,HELLBOY,worlds away,2JfV8E7wsD7eVY5wr69teC,68,0.6459999999999999,0.647,1,-4.476,1,0.0837,0.0,0.0417,0.758,155.111,126827,4,2016,167.0,0.2934131736526946,0.13789374999999998,0.3125,0.5625,0.125
Kendrick Lamar,untitled 07 | levitate,untitled 07 | levitate,6QvxTX9zvo4u7XhP9vOP3n,51,0.79,0.47,1,-8.594,1,0.223,0.0,0.0884,0.53,126.992,146467,4,2016,234.0,0.20512820512820512,-0.16435925925925923,0.16666666666666666,0.4074074074074074,0.42592592592592593
A Tribe Called Quest,We got it from Here... Thank You 4 Your service,We The People....,3wUX7HpXS382s1DHTRouVk,56,0.71,0.805,1,-5.471,1,0.0637,0.0,0.141,0.897,92.601,172013,4,2016,265.0,0.6981132075471698,-0.094544,0.16,0.5,0.34
Future,EVOL,Wicked,6BbINUfGabVyiNFJpQXn3x,59,0.718,0.679,11,-5.899,0,0.0706,0.0104,0.385,0.205,157.97,173347,4,2016,245.0,0.46122448979591835,-0.3658559999999999,0.06,0.44,0.5
Skepta,Vicious EP,Worst,2PRmqfQltgiO1eovkI90bt,37,0.7490000000000001,0.6629999999999999,10,-5.886,0,0.284,0.0,0.35,0.342,150.046,246499,4,2016,457.0,0.4989059080962801,-0.18500225563909775,0.09022556390977443,0.5112781954887218,0.39849624060150374
DJ Shadow,Nobody Speak (feat. Run the Jewels),Nobody Speak (feat. Run the Jewels),2zvXUc9nn5Uwer8dbWxN8F,0,0.62,0.813,2,-5.937,1,0.153,0.00282,0.263,0.3,160.063,195966,4,2016,260.0,0.7192307692307692,-0.20932888888888881,0.17777777777777778,0.3111111111111111,0.5111111111111111
Horse Head,Last Night in LA,Last Night in LA,4OU4UiUpDhNp59D9r7cYzT,46,0.5920000000000001,0.5660000000000001,10,-11.124,1,0.0276,0.12300000000000001,0.0994,0.39,131.935,181852,3,2016,176.0,0.3693181818181818,-0.00788823529411765,0.20588235294117646,0.6176470588235294,0.17647058823529413
Young Thug,Slime Season 3,Memo,7tk5tOCj84jine8kKJkPYs,55,0.823,0.564,1,-6.617000000000001,1,0.11599999999999999,0.0,0.122,0.348,131.988,195413,4,2016,288.0,0.4548611111111111,-0.03205283018867925,0.3018867924528302,0.39622641509433965,0.3018867924528302
Tory Lanez,I Told You,I Told You/ Another One,22DTcztiOHGZ3X6RmlFLdC,42,0.564,0.541,8,-8.847999999999999,1,0.214,0.0,0.27,0.16,146.938,393120,4,2016,624.0,0.4599358974358974,-0.05816206896551725,0.1810344827586207,0.5775862068965517,0.2413793103448276
Run The Jewels,Run the Jewels 3,Panther Like a Panther (Miracle Mix) [feat. Trina],76TPfVMRdL8SpAzWPC9iUr,44,0.68,0.7340000000000001,5,-6.771,1,0.284,0.0,0.0787,0.757,163.847,221173,4,2016,428.0,0.5934579439252337,-0.1356013333333333,0.26666666666666666,0.30666666666666664,0.4266666666666667
Chance the Rapper,Coloring Book,Summer Friends (feat. Jeremih & Francis & The Lights),2fl0B0OaXjWbjHCQFx2O8W,59,0.693,0.426,8,-12.475999999999999,1,0.302,1.0300000000000001e-05,0.115,0.47700000000000004,144.796,290316,4,2016,386.0,0.4740932642487047,0.17447954545454547,0.38636363636363635,0.5340909090909091,0.07954545454545454
Skepta,Man,Man,5F2nmyKwH5FZVbaxD1EHBn,0,0.7440000000000001,0.758,2,-6.501,1,0.263,1.22e-05,0.213,0.546,137.892,214258,4,2016,406.0,0.4876847290640394,0.06282266666666668,0.36,0.5333333333333333,0.10666666666666667
Isaiah Rashad,The Sun's Tirade,AA,66UI237YMw6AL6S72FGKND,49,0.73,0.512,3,-10.408,0,0.0469,0.0,0.33299999999999996,0.513,96.00200000000001,210061,4,2016,414.0,0.32608695652173914,0.09437534246575342,0.3287671232876712,0.5616438356164384,0.1095890410958904
Young Thug,Slime Season 3,With Them,0tISnxqgVmxqhVghsTi2Rr,58,0.9259999999999999,0.517,9,-6.794,1,0.184,0.0,0.091,0.284,132.07,197747,4,2016,412.0,0.45145631067961167,-0.1630946666666667,0.22666666666666666,0.29333333333333333,0.48
Meek Mill,DC4,Litty (feat. Tory Lanez),5J5PXmMdQ2nh1lZOal8KmK,63,0.5920000000000001,0.701,10,-4.013999999999999,0,0.0858,0.0,0.327,0.282,129.501,280615,4,2016,552.0,0.4166666666666667,-0.045982417582417584,0.25274725274725274,0.42857142857142855,0.31868131868131866
Lil Yachty,Lil Boat,Good Day,5kTcn6soPpikfUs81EprLj,39,0.8340000000000001,0.662,4,-5.202000000000001,0,0.0866,0.0,0.253,0.14300000000000002,109.085,198093,4,2016,272.0,0.3713235294117647,0.1991403846153846,0.4423076923076923,0.38461538461538464,0.17307692307692307
A$AP Mob,Yamborghini High (feat. Juicy J),Yamborghini High (feat. Juicy J),2rqUblDWJKlMVwh9uJc0Vv,69,0.838,0.765,7,-6.2989999999999995,1,0.28,1.4999999999999999e-05,0.0779,0.635,137.767,302004,4,2016,555.0,0.3927927927927928,-0.07620508474576274,0.1694915254237288,0.5084745762711864,0.3220338983050847
Lil Uzi Vert,Lil Uzi Vert vs. The World,Canadian Goose,1MNdfH2KC5LdEde3JPJ513,60,0.7759999999999999,0.537,1,-7.604,0,0.19699999999999998,0.0,0.10300000000000001,0.23800000000000002,153.06,218201,4,2016,340.0,0.4323529411764706,0.13399066666666665,0.4666666666666667,0.37333333333333335,0.16
Denzel Curry,Imperial,Gook,1T5mVPJE6LilJ7f73L3UDo,53,0.6679999999999999,0.805,1,-4.9639999999999995,0,0.10099999999999999,1.69e-06,0.139,0.31,150.02100000000002,166624,4,2016,314.0,0.4713375796178344,-0.03976551724137931,0.29310344827586204,0.41379310344827586,0.29310344827586204
Pusha T,Drug Dealers Anonymous,Drug Dealers Anonymous,1b6rmL3VXBgYTbn61kM8wT,59,0.5579999999999999,0.8640000000000001,11,-5.1,1,0.43,0.0,0.12300000000000001,0.474,152.804,253787,4,2016,357.0,0.8123249299719888,-0.0256525641025641,0.15384615384615385,0.6410256410256411,0.20512820512820512
Lil Uzi Vert,The Perfect LUV Tape,Ronda (Winners),2Wc5No77rhsfW2mB9LzXB3,59,0.701,0.585,5,-7.6129999999999995,0,0.132,0.0,0.114,0.42200000000000004,119.634,216294,4,2016,412.0,0.24514563106796117,0.18483033707865168,0.6404494382022472,0.2696629213483146,0.0898876404494382
Kevin Gates,Murder for Hire 2,Off da Meter,6y88mqg8ShT03htAik5nzd,45,0.768,0.6579999999999999,1,-8.242,1,0.266,0.0,0.0898,0.33799999999999997,132.035,228983,4,2016,390.0,0.4564102564102564,0.028179545454545454,0.23863636363636365,0.6477272727272727,0.11363636363636363
Kanye West,The Life Of Pablo,Real Friends,66Q3fAmSX5eHamgbKa9alP,66,0.441,0.7440000000000001,6,-6.247999999999999,0,0.47600000000000003,0.00038199999999999996,0.138,0.124,81.396,251573,4,2016,330.0,0.5848484848484848,0.05763142857142859,0.34285714285714286,0.45714285714285713,0.2
Rae Sremmurd,SremmLife 2 (Deluxe),Came A Long Way,66XG9rHaNSXiOzDnpyePbL,41,0.835,0.612,1,-5.465,1,0.0429,2.06e-06,0.267,0.248,104.994,240587,4,2016,485.0,0.3154639175257732,0.022646590909090908,0.17045454545454544,0.6704545454545454,0.1590909090909091
Future,EVOL,Lie to Me,4O0qHBvIV8yHOcPkGJUUIZ,43,0.695,0.722,8,-4.013,0,0.0476,0.0,0.32299999999999995,0.23800000000000002,119.988,212920,4,2016,419.0,0.3221957040572792,0.02950112359550562,0.19101123595505617,0.6404494382022472,0.16853932584269662
Valee,"GOOD Job, You Found Me",Shell,5OIPLjYuTi9WTp1aUF4dLD,26,0.7340000000000001,0.7240000000000001,2,-4.666,1,0.285,0.0,0.136,0.361,138.967,167293,4,2016,184.0,0.532608695652174,-0.17985,0.125,0.475,0.4
