card_id,name,type,desc,atk,def,level,race,attribute,scale,archetype,linkval,linkmarkers,image_url,image_url_small,ban_tcg,ban_ocg,ban_goat,staple,views,viewsweek,upvotes,downvotes,formats,treated_as,card_tcg_date,ocg_date,konami_id,has_effect,set_id,set_rarity,set_rarity_code,set_name,num_of_cards,set_tcg_date,set_code
58932615,Elemental HERO Burstinatrix,Normal Monster,A flame manipulator who was the first Elemental HERO woman. Her Burstfire burns away villainy.,1200.0,800.0,3.0,Warrior,FIRE,,Elemental HERO,,,https://images.ygoprodeck.com/images/cards/58932615.jpg,https://images.ygoprodeck.com/images/cards_small/58932615.jpg,,,,,263734,0,279,3,GOAT|OCG GOAT|Duel Links|Speed Duel|Common Charity|Edison|TCG|OCG|Master Duel,Elemental HERO Burstinatrix,2005-05-28,2004-12-18,6311.0,0,506f3b6d6b69648933ac22ed31aa737b,Common,(C),Dark Revelation Volume 3,240,2006-11-25,DR3-EN182
84327329,Elemental HERO Clayman,Normal Monster,An Elemental HERO with a clay body built-to-last. He'll preserve his Elemental HERO colleagues at any cost.,800.0,2000.0,4.0,Warrior,EARTH,,Elemental HERO,,,https://images.ygoprodeck.com/images/cards/84327329.jpg,https://images.ygoprodeck.com/images/cards_small/84327329.jpg,,,,,229782,0,8,4,GOAT|OCG GOAT|Duel Links|Speed Duel|Common Charity|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6312.0,0,506f3b6d6b69648933ac22ed31aa737b,Common,(C),Dark Revelation Volume 3,240,2006-11-25,DR3-EN183
20721928,Elemental HERO Sparkman,Normal Monster,An Elemental HERO and a warrior of light who proficiently wields many kinds of armaments. His Static Shockwave cuts off the path of villainy.,1600.0,1400.0,4.0,Warrior,LIGHT,,Elemental HERO,,,https://images.ygoprodeck.com/images/cards/20721928.jpg,https://images.ygoprodeck.com/images/cards_small/20721928.jpg,,,,,259052,0,21,5,GOAT|OCG GOAT|Duel Links|Speed Duel|Common Charity|Edison|TCG|OCG|Master Duel,Elemental HERO Sparkman,2005-05-28,2005-02-24,6313.0,0,506f3b6d6b69648933ac22ed31aa737b,Common,(C),Dark Revelation Volume 3,240,2006-11-25,DR3-EN184
57116033,Winged Kuriboh,Effect Monster,"If this card on the field is destroyed and sent to the GY: For the rest of this turn, you take no battle damage.",300.0,200.0,1.0,Fairy,LIGHT,,Kuriboh,,,https://images.ygoprodeck.com/images/cards/57116033.jpg,https://images.ygoprodeck.com/images/cards_small/57116033.jpg,,,,,264339,26,26,4,OCG GOAT|Duel Links|Speed Duel|Common Charity|Edison|TCG|OCG|Master Duel,Winged Kuriboh,2005-05-28,2005-02-24,6314.0,1,506f3b6d6b69648933ac22ed31aa737b,Super Rare,(SR),Dark Revelation Volume 3,240,2006-11-25,DR3-EN185
83104731,Ancient Gear Golem,Effect Monster,"Cannot be Special Summoned. If this card attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step. If this card attacks a Defense Position monster, inflict piercing battle damage.",3000.0,3000.0,8.0,Machine,EARTH,,Ancient Gear,,,https://images.ygoprodeck.com/images/cards/83104731.jpg,https://images.ygoprodeck.com/images/cards_small/83104731.jpg,,,,,283130,26,19,4,GOAT|OCG GOAT|Duel Links|Speed Duel|Common Charity|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6315.0,1,506f3b6d6b69648933ac22ed31aa737b,Ultra Rare,(UR),Dark Revelation Volume 3,240,2006-11-25,DR3-EN186
10509340,Ancient Gear Beast,Effect Monster,"Cannot be Special Summoned. If this card attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step. Negate the effects of an opponent's monster destroyed by battle with this card (including in the Graveyard).",2000.0,2000.0,6.0,Machine,EARTH,,Ancient Gear,,,https://images.ygoprodeck.com/images/cards/10509340.jpg,https://images.ygoprodeck.com/images/cards_small/10509340.jpg,,,,,108799,0,4,0,GOAT|OCG GOAT|Duel Links|Speed Duel|Common Charity|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6316.0,1,506f3b6d6b69648933ac22ed31aa737b,Rare,(R),Dark Revelation Volume 3,240,2006-11-25,DR3-EN187
56094445,Ancient Gear Soldier,Effect Monster,"If this card attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step.",1300.0,1300.0,4.0,Machine,EARTH,,Ancient Gear,,,https://images.ygoprodeck.com/images/cards/56094445.jpg,https://images.ygoprodeck.com/images/cards_small/56094445.jpg,,,,,104329,26,3,0,GOAT|OCG GOAT|Duel Links|Speed Duel|Common Charity|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6317.0,1,506f3b6d6b69648933ac22ed31aa737b,Common,(C),Dark Revelation Volume 3,240,2006-11-25,DR3-EN188
82482194,Millennium Scorpion,Effect Monster,"Each time this card destroys 1 monster on your opponent's side of the field by battle and sends it to the Graveyard, this card gains 500 ATK.",2000.0,1800.0,5.0,Insect,EARTH,,,,,https://images.ygoprodeck.com/images/cards/82482194.jpg,https://images.ygoprodeck.com/images/cards_small/82482194.jpg,,,,,58737,0,4,0,GOAT|OCG GOAT|Duel Links|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6318.0,1,506f3b6d6b69648933ac22ed31aa737b,Rare,(R),Dark Revelation Volume 3,240,2006-11-25,DR3-EN189
19877898,Ultimate Insect LV7,Effect Monster,"If this card was Special Summoned by the effect of ""Ultimate Insect LV5"", while it remains on the field all your opponent's monsters lose 700 ATK and DEF.",2600.0,1200.0,7.0,Insect,WIND,,,,,https://images.ygoprodeck.com/images/cards/19877898.jpg,https://images.ygoprodeck.com/images/cards_small/19877898.jpg,,,,,41136,0,4,1,GOAT|OCG GOAT|Duel Links|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6319.0,1,506f3b6d6b69648933ac22ed31aa737b,Super Rare,(SR),Dark Revelation Volume 3,240,2006-11-25,DR3-EN190
45871897,Lost Guardian,Effect Monster,The original DEF of this card equals the number of your banished Rock-Type monsters × 700.,100.0,0.0,4.0,Rock,EARTH,,Guardian,,,https://images.ygoprodeck.com/images/cards/45871897.jpg,https://images.ygoprodeck.com/images/cards_small/45871897.jpg,,,,,60076,0,1,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6320.0,1,506f3b6d6b69648933ac22ed31aa737b,Common,(C),Dark Revelation Volume 3,240,2006-11-25,DR3-EN191
82260502,Hieracosphinx,Effect Monster,Your opponent cannot select a face-down Defense Position monster as an attack target.,2400.0,1200.0,6.0,Rock,EARTH,,Sphinx,,,https://images.ygoprodeck.com/images/cards/82260502.jpg,https://images.ygoprodeck.com/images/cards_small/82260502.jpg,,,,,47351,0,7,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6321.0,1,506f3b6d6b69648933ac22ed31aa737b,Super Rare,(SR),Dark Revelation Volume 3,240,2006-11-25,DR3-EN192
18654201,Criosphinx,Effect Monster,"When a monster is returned from the field to the owner's hand, the owner of the returned monster selects and sends 1 card in their hand to the Graveyard.",1200.0,2400.0,6.0,Rock,EARTH,,Sphinx,,,https://images.ygoprodeck.com/images/cards/18654201.jpg,https://images.ygoprodeck.com/images/cards_small/18654201.jpg,,,,,56859,0,4,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6322.0,1,506f3b6d6b69648933ac22ed31aa737b,Rare,(R),Dark Revelation Volume 3,240,2006-11-25,DR3-EN193
45159319,Moai Interceptor Cannons,Effect Monster,"Once per turn, you can flip this card into face-down Defense Position.",1100.0,2000.0,4.0,Rock,EARTH,,,,,https://images.ygoprodeck.com/images/cards/45159319.jpg,https://images.ygoprodeck.com/images/cards_small/45159319.jpg,,,,,61073,0,1,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6323.0,1,506f3b6d6b69648933ac22ed31aa737b,Common,(C),Dark Revelation Volume 3,240,2006-11-25,DR3-EN194
71544954,Megarock Dragon,Effect Monster,This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by removing from play a Rock-Type monster(s) in your Graveyard. The original ATK and DEF of this card become the number of Rock-Type monsters you removed from play when you Special Summoned this card x 700.,0.0,0.0,7.0,Rock,EARTH,,,,,https://images.ygoprodeck.com/images/cards/71544954.jpg,https://images.ygoprodeck.com/images/cards_small/71544954.jpg,,,,,60553,0,9,1,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6324.0,1,506f3b6d6b69648933ac22ed31aa737b,Super Rare,(SR),Dark Revelation Volume 3,240,2006-11-25,DR3-EN195
13532663,Dummy Golem,Flip Effect Monster,FLIP: Your opponent selects 1 monster they control. Switch control of the selected monster and this card.,800.0,800.0,2.0,Rock,EARTH,,,,,https://images.ygoprodeck.com/images/cards/13532663.jpg,https://images.ygoprodeck.com/images/cards_small/13532663.jpg,,,,,64432,0,6,2,GOAT|OCG GOAT|Common Charity|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6325.0,1,506f3b6d6b69648933ac22ed31aa737b,Common,(C),Dark Revelation Volume 3,240,2006-11-25,DR3-EN196
40937767,Grave Ohja,Effect Monster,"While there is a face-down Defense Position monster(s) on your side of the field, no player can select this card as an attack target. Each time a monster on your side of the field is Flip Summoned, inflict 300 damage to your opponent.",1600.0,1500.0,4.0,Rock,EARTH,,,,,https://images.ygoprodeck.com/images/cards/40937767.jpg,https://images.ygoprodeck.com/images/cards_small/40937767.jpg,,,,,48497,0,7,0,GOAT|OCG GOAT|Duel Links|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6326.0,1,506f3b6d6b69648933ac22ed31aa737b,Rare,(R),Dark Revelation Volume 3,240,2006-11-25,DR3-EN197
76321376,Mine Golem,Effect Monster,"When this card is destroyed by battle and sent to the Graveyard, inflict 500 damage to your opponent.",1000.0,1900.0,3.0,Rock,EARTH,,,,,https://images.ygoprodeck.com/images/cards/76321376.jpg,https://images.ygoprodeck.com/images/cards_small/76321376.jpg,,,,,55624,0,1,1,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6327.0,1,506f3b6d6b69648933ac22ed31aa737b,Common,(C),Dark Revelation Volume 3,240,2006-11-25,DR3-EN198
3810071,Monk Fighter,Effect Monster,Battle Damage to this card's controller from a battle involving this card becomes 0.,1300.0,1000.0,3.0,Rock,EARTH,,,,,https://images.ygoprodeck.com/images/cards/3810071.jpg,https://images.ygoprodeck.com/images/cards_small/3810071.jpg,,,,,49857,0,2,2,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6328.0,1,506f3b6d6b69648933ac22ed31aa737b,Common,(C),Dark Revelation Volume 3,240,2006-11-25,DR3-EN199
49814180,Master Monk,Effect Monster,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by Tributing 1 ""Monk Fighter"". This card can attack twice during the same turn.",1900.0,1000.0,5.0,Rock,EARTH,,,,,https://images.ygoprodeck.com/images/cards/49814180.jpg,https://images.ygoprodeck.com/images/cards_small/49814180.jpg,,,,,30922,0,2,0,GOAT|OCG GOAT|Duel Links|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6329.0,1,506f3b6d6b69648933ac22ed31aa737b,Super Rare,(SR),Dark Revelation Volume 3,240,2006-11-25,DR3-EN200
75209824,Guardian Statue,Effect Monster,"Once per turn, you can flip this card into face-down Defense Position. When this card is Flip Summoned, return 1 monster on your opponent's side of the field to its owner's hand.",800.0,1400.0,4.0,Rock,EARTH,,Guardian,,,https://images.ygoprodeck.com/images/cards/75209824.jpg,https://images.ygoprodeck.com/images/cards_small/75209824.jpg,,,,,71094,0,3,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6330.0,1,506f3b6d6b69648933ac22ed31aa737b,Common,(C),Dark Revelation Volume 3,240,2006-11-25,DR3-EN201
2694423,Medusa Worm,Effect Monster,"Once per turn, you can flip this card into face-down Defense Position. When this card is Flip Summoned, destroy 1 monster on your opponent's side of the field.",500.0,600.0,2.0,Rock,EARTH,,Worm,,,https://images.ygoprodeck.com/images/cards/2694423.jpg,https://images.ygoprodeck.com/images/cards_small/2694423.jpg,,,,,89675,26,5,2,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6331.0,1,506f3b6d6b69648933ac22ed31aa737b,Common,(C),Dark Revelation Volume 3,240,2006-11-25,DR3-EN202
48092532,D.D. Survivor,Effect Monster,"During the End Phase, if this card was banished while face-up, on your side of the field, this turn: Special Summon this banished card. This effect can only activate once per turn.",1800.0,200.0,4.0,Warrior,DARK,,D.D.,,,https://images.ygoprodeck.com/images/cards/48092532.jpg,https://images.ygoprodeck.com/images/cards_small/48092532.jpg,,,,,134861,0,4,3,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|Speed Duel|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6332.0,1,506f3b6d6b69648933ac22ed31aa737b,Rare,(R),Dark Revelation Volume 3,240,2006-11-25,DR3-EN203
75487237,Mid Shield Gardna,Effect Monster,"Once per turn, you can flip this card into face-down Defense Position. Negate the activation of any Spell Card that targets this 1 face-down monster. At that time, flip this card into face-up Defense Position.",100.0,1800.0,4.0,Warrior,EARTH,,,,,https://images.ygoprodeck.com/images/cards/75487237.jpg,https://images.ygoprodeck.com/images/cards_small/75487237.jpg,,,,,36479,0,0,0,GOAT|OCG GOAT|Duel Links|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6333.0,1,506f3b6d6b69648933ac22ed31aa737b,Rare,(R),Dark Revelation Volume 3,240,2006-11-25,DR3-EN204
1571945,White Ninja,Flip Effect Monster,FLIP: Target 1 Defense Position monster on the field; destroy that target.,1500.0,800.0,4.0,Warrior,LIGHT,,Ninja,,,https://images.ygoprodeck.com/images/cards/1571945.jpg,https://images.ygoprodeck.com/images/cards_small/1571945.jpg,,,,,100062,0,1,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6334.0,1,506f3b6d6b69648933ac22ed31aa737b,Common,(C),Dark Revelation Volume 3,240,2006-11-25,DR3-EN205
37970940,Aussa the Earth Charmer,Flip Effect Monster,"FLIP: While this card is face-up on the field, take control of 1 EARTH monster your opponent controls.",500.0,1500.0,3.0,Spellcaster,EARTH,,Charmer,,,https://images.ygoprodeck.com/images/cards/37970940.jpg,https://images.ygoprodeck.com/images/cards_small/37970940.jpg,,,,,94093,0,13,3,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6335.0,1,506f3b6d6b69648933ac22ed31aa737b,Common,(C),Dark Revelation Volume 3,240,2006-11-25,DR3-EN206
74364659,Eria the Water Charmer,Flip Effect Monster,FLIP: Target 1 face-up WATER monster your opponent controls; take control of that target while this card is face-up on the field.,500.0,1500.0,3.0,Spellcaster,WATER,,Charmer,,,https://images.ygoprodeck.com/images/cards/74364659.jpg,https://images.ygoprodeck.com/images/cards_small/74364659.jpg,,,,,75141,0,4,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6336.0,1,506f3b6d6b69648933ac22ed31aa737b,Common,(C),Dark Revelation Volume 3,240,2006-11-25,DR3-EN207
759393,Hiita the Fire Charmer,Flip Effect Monster,FLIP: Target 1 face-up FIRE monster your opponent controls; take control of that target while this card is face-up on the field.,500.0,1500.0,3.0,Spellcaster,FIRE,,Charmer,,,https://images.ygoprodeck.com/images/cards/759393.jpg,https://images.ygoprodeck.com/images/cards_small/759393.jpg,,,,,78620,0,6,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6337.0,1,506f3b6d6b69648933ac22ed31aa737b,Common,(C),Dark Revelation Volume 3,240,2006-11-25,DR3-EN208
37744402,Wynn the Wind Charmer,Flip Effect Monster,"FLIP: While this card is face-up on the field, take control of 1 WIND monster your opponent controls.",500.0,1500.0,3.0,Spellcaster,WIND,,Charmer,,,https://images.ygoprodeck.com/images/cards/37744402.jpg,https://images.ygoprodeck.com/images/cards_small/37744402.jpg,,,,,68953,0,9,1,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6338.0,1,506f3b6d6b69648933ac22ed31aa737b,Common,(C),Dark Revelation Volume 3,240,2006-11-25,DR3-EN209
63142001,Batteryman AA,Effect Monster,"If all ""Batteryman AA""(s) you control are in Attack Position, this card gains 1000 ATK for each. If all ""Batteryman AA""(s) you control are in Defense Position, this card gains 1000 DEF for each.",0.0,0.0,3.0,Thunder,LIGHT,,Batteryman,,,https://images.ygoprodeck.com/images/cards/63142001.jpg,https://images.ygoprodeck.com/images/cards_small/63142001.jpg,,,,,66570,0,3,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6339.0,1,506f3b6d6b69648933ac22ed31aa737b,Common,(C),Dark Revelation Volume 3,240,2006-11-25,DR3-EN210
9637706,Des Wombat,Effect Monster,Any damage to you from a card effect becomes 0.,1600.0,300.0,3.0,Beast,EARTH,,,,,https://images.ygoprodeck.com/images/cards/9637706.jpg,https://images.ygoprodeck.com/images/cards_small/9637706.jpg,,,,,72393,0,5,1,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|Speed Duel|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6340.0,1,506f3b6d6b69648933ac22ed31aa737b,Common,(C),Dark Revelation Volume 3,240,2006-11-25,DR3-EN211
36021814,King of the Skull Servants,Effect Monster,"The original ATK of this card is the combined number of ""King of the Skull Servants"" and ""Skull Servant"" in your GY x 1000. When this card is destroyed by battle and sent to the GY: You can banish 1 other ""King of the Skull Servants"" or 1 ""Skull Servant"" from your GY; Special Summon this card.",0.0,0.0,1.0,Zombie,DARK,,Skull Servant,,,https://images.ygoprodeck.com/images/cards/36021814.jpg,https://images.ygoprodeck.com/images/cards_small/36021814.jpg,,,,,265333,26,30,1,GOAT|OCG GOAT|Speed Duel|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6341.0,1,506f3b6d6b69648933ac22ed31aa737b,Common,(C),Dark Revelation Volume 3,240,2006-11-25,DR3-EN212
62420419,Reshef the Dark Being,Ritual Effect Monster,"This card can only be Ritual Summoned with the Ritual Spell Card, ""Final Ritual of the Ancients"". Once per turn, by discarding 1 Spell Card from your hand, take control of 1 monster on your opponent's side of the field until the end of this turn.",2500.0,1500.0,8.0,Fiend,LIGHT,,,,,https://images.ygoprodeck.com/images/cards/62420419.jpg,https://images.ygoprodeck.com/images/cards_small/62420419.jpg,,,,,45072,0,9,0,GOAT|OCG GOAT|Duel Links|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6342.0,1,506f3b6d6b69648933ac22ed31aa737b,Ultra Rare,(UR),Dark Revelation Volume 3,240,2006-11-25,DR3-EN213
99414168,Elemental Mistress Doriado,Ritual Effect Monster,"This card can only be Ritual Summoned with the Ritual Spell Card, ""Doriado's Blessing"". The Attribute of this card is also treated as WIND, WATER, FIRE, and EARTH while it is face-up on the field.",1200.0,1400.0,3.0,Spellcaster,LIGHT,,Doriado,,,https://images.ygoprodeck.com/images/cards/99414168.jpg,https://images.ygoprodeck.com/images/cards_small/99414168.jpg,,,,,42869,0,5,0,GOAT|OCG GOAT|Duel Links|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6343.0,1,506f3b6d6b69648933ac22ed31aa737b,Rare,(R),Dark Revelation Volume 3,240,2006-11-25,DR3-EN214
35809262,Elemental HERO Flame Wingman,Fusion Monster,"""Elemental HERO Avian"" + ""Elemental HERO Burstinatrix""
Must be Fusion Summoned and cannot be Special Summoned by other ways. When this card destroys a monster by battle and sends it to the Graveyard: Inflict damage to your opponent equal to the ATK of the destroyed monster in the Graveyard.",2100.0,1200.0,6.0,Warrior,WIND,,Elemental HERO,,,https://images.ygoprodeck.com/images/cards/35809262.jpg,https://images.ygoprodeck.com/images/cards_small/35809262.jpg,,,,,232148,0,63,3,GOAT|OCG GOAT|Duel Links|Speed Duel|Edison|Common Charity|TCG|OCG|Master Duel,,2005-05-28,2004-12-18,6344.0,1,506f3b6d6b69648933ac22ed31aa737b,Ultra Rare,(UR),Dark Revelation Volume 3,240,2006-11-25,DR3-EN215
61204971,Elemental HERO Thunder Giant,Fusion Monster,"""Elemental HERO Sparkman"" + ""Elemental HERO Clayman""
Must be Fusion Summoned and cannot be Special Summoned by other ways. Once per turn: You can discard 1 card to target 1 face-up monster on the field with original ATK less than the ATK of this card; destroy that target.",2400.0,1500.0,6.0,Warrior,LIGHT,,Elemental HERO,,,https://images.ygoprodeck.com/images/cards/61204971.jpg,https://images.ygoprodeck.com/images/cards_small/61204971.jpg,,,,,135132,0,8,2,GOAT|OCG GOAT|Duel Links|Speed Duel|Common Charity|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6345.0,1,506f3b6d6b69648933ac22ed31aa737b,Ultra Rare,(UR),Dark Revelation Volume 3,240,2006-11-25,DR3-EN216
42664989,Card of Sanctity,Spell Card,Banish all other cards you control and in your hand (min. 1 from each); draw until you have 2 cards in your hand.,,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/42664989.jpg,https://images.ygoprodeck.com/images/cards_small/42664989.jpg,,,,,125995,0,5,4,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2004-05-15,2005-02-24,5479.0,1,506f3b6d6b69648933ac22ed31aa737b,Super Rare,(SR),Dark Revelation Volume 3,240,2006-11-25,DR3-EN217
87910978,Brain Control,Spell Card,"Pay 800 LP, then target 1 face-up monster your opponent controls that can be Normal Summoned/Set; take control of that target until the End Phase.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/87910978.jpg,https://images.ygoprodeck.com/images/cards_small/87910978.jpg,,,,,333683,26,9,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,4803.0,1,506f3b6d6b69648933ac22ed31aa737b,Super Rare,(SR),Dark Revelation Volume 3,240,2006-11-25,DR3-EN218
98792570,Gift of the Martyr,Spell Card,Send 1 monster on your side of the field to the Graveyard. Select 1 monster on your side of the field. The selected monster gains ATK equal to the ATK of the sent monster until the end of this turn.,,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/98792570.jpg,https://images.ygoprodeck.com/images/cards_small/98792570.jpg,,,,,48420,0,3,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|Speed Duel|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6346.0,1,506f3b6d6b69648933ac22ed31aa737b,Common,(C),Dark Revelation Volume 3,240,2006-11-25,DR3-EN219
34187685,Double Attack,Spell Card,Discard 1 Monster Card from your hand to the Graveyard. Select 1 monster on your side of the field with a lower Level than the discarded monster. The selected monster can attack twice this turn.,,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/34187685.jpg,https://images.ygoprodeck.com/images/cards_small/34187685.jpg,,,,,53886,0,1,2,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6347.0,1,506f3b6d6b69648933ac22ed31aa737b,Common,(C),Dark Revelation Volume 3,240,2006-11-25,DR3-EN220
61181383,Battery Charger,Spell Card,"Pay 500 Life Points. Special Summon 1 ""Batteryman"" monster from your Graveyard.",,,,Normal,,,Batteryman,,,https://images.ygoprodeck.com/images/cards/61181383.jpg,https://images.ygoprodeck.com/images/cards_small/61181383.jpg,,,,,71854,0,3,1,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6348.0,1,506f3b6d6b69648933ac22ed31aa737b,Common,(C),Dark Revelation Volume 3,240,2006-11-25,DR3-EN221
97570038,Kaminote Blow,Spell Card,"Activate only if there is at least 1 face-up ""Chu-Ske the Mouse Fighter"", ""Monk Fighter"", or ""Master Monk"" on your side of the field. Destroy the monster(s) that battle with these monsters on your side of the field this turn, at the end of each Damage Step.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/97570038.jpg,https://images.ygoprodeck.com/images/cards_small/97570038.jpg,,,,,42187,0,1,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6349.0,1,506f3b6d6b69648933ac22ed31aa737b,Common,(C),Dark Revelation Volume 3,240,2006-11-25,DR3-EN222
23965037,Doriado's Blessing,Spell Card,"This card is used to Ritual Summon ""Elemental Mistress Doriado"". You must also Tribute monsters whose total Levels equal 3 or more from the field or your hand.",,,,Ritual,,,Doriado,,,https://images.ygoprodeck.com/images/cards/23965037.jpg,https://images.ygoprodeck.com/images/cards_small/23965037.jpg,,,,,34527,0,1,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6350.0,1,506f3b6d6b69648933ac22ed31aa737b,Common,(C),Dark Revelation Volume 3,240,2006-11-25,DR3-EN223
60369732,Final Ritual of the Ancients,Spell Card,"This card is used to Ritual Summon ""Reshef the Dark Being"". You must also Tribute monsters whose total Levels equal 8 or more from the field or your hand.",,,,Ritual,,,,,,https://images.ygoprodeck.com/images/cards/60369732.jpg,https://images.ygoprodeck.com/images/cards_small/60369732.jpg,,,,,45816,0,1,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6351.0,1,506f3b6d6b69648933ac22ed31aa737b,Common,(C),Dark Revelation Volume 3,240,2006-11-25,DR3-EN224
96458440,Legendary Black Belt,Spell Card,"Equip only to ""Chu-Ske the Mouse Fighter"", ""Monk Fighter"", or ""Master Monk"". When the equipped monster destroys your opponent's monster by battle and sends it to the Graveyard, inflict damage to your opponent equal to the DEF of the destroyed monster.",,,,Equip,,,,,,https://images.ygoprodeck.com/images/cards/96458440.jpg,https://images.ygoprodeck.com/images/cards_small/96458440.jpg,,,,,32905,0,5,1,GOAT|OCG GOAT|Duel Links|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6352.0,1,506f3b6d6b69648933ac22ed31aa737b,Rare,(R),Dark Revelation Volume 3,240,2006-11-25,DR3-EN225
23842445,Nitro Unit,Spell Card,"Equip only to a monster on your opponent's side of the field. When the equipped monster is destroyed by battle and sent to the Graveyard, inflict damage to your opponent equal to the ATK of the equipped monster.",,,,Equip,,,,,,https://images.ygoprodeck.com/images/cards/23842445.jpg,https://images.ygoprodeck.com/images/cards_small/23842445.jpg,,,,,36662,0,2,0,GOAT|OCG GOAT|Duel Links|Edison|TCG|OCG|Master Duel,,2005-05-28,2005-02-24,6353.0,1,506f3b6d6b69648933ac22ed31aa737b,Rare,(R),Dark Revelation Volume 3,240,2006-11-25,DR3-EN226
